YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
4,3,1,0,5,0,1,0,0,1,3,0,1,3,1,2,3,3,2,2,2,0,1,0,0,1,2,1,1,1,3,0,3,1,2,2,65,2,2,0,4,0,0,0,0,0,1029,1029,655,9106.357,0.0,0.0,742.74
3,3,1,0,3,1,1,0,0,12,4,1,1,3,41,2,4,3,2,3,4,0,0,1,2,1,1,1,1,1,4,2,3,0,3,12,34,5,1,0,3,0,0,0,0,470,1644,1644,476,8666.874,0.0,1272.024,2676.6
4,2,1,0,2,0,1,0,0,6,1,1,1,1,41,0,0,1,1,2,2,0,0,0,0,0,1,0,0,1,4,0,0,0,1,10,60,4,1,0,3,0,0,0,0,968,968,968,706,2246.698,0.0,302.913,978.434
1,2,1,0,1,0,1,0,0,3,3,1,1,0,0,2,3,2,2,4,3,0,1,0,0,1,0,1,0,1,3,1,0,0,2,15,85,3,2,5,1,0,0,0,0,74,371,371,539,6918.0,0.0,157.414,4101.264
3,3,1,1,3,1,1,0,0,14,3,0,1,2,2,2,4,1,3,2,3,1,0,2,3,1,2,1,1,1,6,0,2,1,2,7,29,3,2,0,4,0,0,0,0,1317,1317,1975,1133,14282.921,0.0,2284.827,1424.596
7,5,2,1,1,0,1,0,0,12,3,1,1,0,41,2,7,2,4,3,3,1,1,1,1,1,2,1,1,1,4,1,6,0,3,20,53,2,2,0,3,0,0,0,0,1470,1070,2940,1878,23265.118,6071.279,3394.321,4563.993
3,2,1,0,3,1,1,0,0,14,3,0,1,1,3,2,3,2,2,3,3,0,1,1,1,1,1,1,1,1,6,2,0,0,1,1,33,2,1,0,3,0,0,0,0,462,1848,1848,694,9523.0,0.0,627.535,599.718
7,3,2,1,3,1,1,0,0,6,3,0,0,7,41,2,5,3,3,5,5,0,0,0,1,0,3,0,0,1,3,0,2,0,3,6,40,3,2,0,5,0,0,0,0,3312,3312,5168,2451,14989.0,2179.648,4907.163,1348.473
6,2,2,0,1,1,1,0,0,5,2,1,1,1,41,3,1,2,3,4,4,0,0,0,0,0,0,0,0,1,3,0,3,0,1,0,78,3,1,5,2,0,0,0,0,1639,1639,1639,1514,9096.789,4111.903,1348.861,123.973
6,2,1,0,2,0,1,0,0,25,2,1,1,0,0,0,0,2,4,4,4,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,56,1,2,1,1,0,0,0,0,485,809,809,3060,14275.0,0.0,2722.516,1071.021
1,3,1,0,2,0,1,0,0,14,2,1,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,68,2,3,5,1,1,0,15,0,0,1612,1612,3100,7679.124,6526.05,0.0,209.785
5,1,1,0,7,0,1,0,0,10,3,0,0,0,1,3,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,49,3,1,5,3,0,0,0,0,0,0,581,2137,2206.287,0.0,0.0,140.838
1,3,2,1,2,1,1,0,0,2,3,0,0,2,3,3,2,1,3,2,3,0,1,3,3,0,1,1,1,1,6,1,1,1,3,2,30,5,2,5,7,0,0,0,0,1954,1954,3008,771,6129.677,0.0,1870.251,332.219
6,3,2,0,1,1,1,0,0,12,3,1,1,5,2,3,4,5,3,3,3,0,0,0,0,0,2,1,1,1,2,0,6,0,3,5,51,3,2,5,4,0,0,0,0,2078,2078,2078,2980,14758.572,2497.069,4413.396,822.074
2,3,1,1,1,0,1,0,0,14,2,1,0,0,5,2,1,3,1,4,4,0,1,0,0,0,0,0,0,1,6,1,1,0,1,5,62,3,1,4,1,0,0,0,0,1455,1455,1455,2541,13746.945,175.189,7595.929,2444.794
1,4,3,0,1,0,1,0,0,10,5,1,1,0,41,2,2,2,3,3,3,0,1,1,1,1,3,1,1,1,3,0,0,1,2,6,51,3,2,1,3,0,0,0,0,1128,1128,1128,1370,4655.455,0.0,1028.704,424.256
7,3,2,1,1,1,0,3,2,4,4,0,1,2,3,2,4,3,3,2,4,1,1,0,1,1,2,1,1,1,3,0,4,0,3,15,60,4,2,5,8,0,0,0,0,1124,1124,1124,2522,19845.0,5517.441,1921.591,2893.957
5,3,2,0,4,0,1,0,0,0,2,1,0,0,3,2,1,2,3,3,4,0,0,1,0,0,1,1,1,1,3,0,2,0,1,1,32,2,1,0,2,0,0,90,0,0,1964,1964,1235,2449.515,128.411,0.0,106.896
3,2,2,0,3,1,1,0,0,16,4,0,1,3,3,3,6,1,2,4,4,0,0,0,0,0,0,0,0,1,3,2,1,0,2,5,82,1,2,3,1,0,0,0,0,330,824,3272,2042,7714.845,1281.995,1152.998,673.035
2,3,2,0,3,0,1,0,0,14,3,0,1,7,3,2,7,3,2,5,5,0,0,0,3,0,0,0,0,1,2,0,6,0,1,2,55,2,3,5,4,0,0,0,0,1911,1911,1911,3040,30801.904,11188.497,7211.771,734.487
5,4,2,1,5,1,1,0,0,10,2,0,1,14,2,2,8,3,2,2,3,0,1,1,1,4,0,1,1,1,5,2,6,1,3,25,74,3,2,4,6,0,0,0,0,443,2866,2866,384,12509.645,405.997,328.258,1902.097
4,3,2,0,1,1,0,4,0,6,4,0,1,1,41,2,1,3,3,2,3,1,0,0,0,0,1,0,0,1,3,2,4,0,2,0,57,2,1,0,3,0,0,0,0,380,950,950,2696,9867.601,4743.848,1831.185,132.487
4,3,2,0,3,1,1,0,0,20,1,0,1,4,3,2,4,1,2,3,4,0,1,0,1,0,3,1,1,1,3,0,0,1,1,2,32,4,2,2,2,0,0,0,0,1776,888,1776,461,8304.84,1310.046,374.674,292.585
7,4,2,1,3,1,1,0,0,14,2,1,0,2,42,2,4,2,3,4,5,1,0,2,2,1,2,1,1,1,3,0,1,1,2,5,34,5,2,5,7,0,0,0,0,3379,3379,3379,651,5973.108,0.0,549.957,617.635
3,2,1,0,2,1,1,0,0,20,2,1,0,2,3,2,3,1,3,3,3,1,1,0,2,1,2,1,1,1,6,0,0,0,1,3,49,3,2,3,3,0,0,0,0,0,803,803,249,11558.499,5180.916,0.0,531.675
5,3,2,0,4,1,1,0,0,5,1,1,1,4,2,3,4,3,3,4,3,1,2,3,5,4,2,1,1,1,2,0,4,1,2,10,74,4,2,5,5,0,0,0,0,635,635,1670,3593,16666.446,183.305,3446.65,1685.533
4,4,3,0,3,1,1,0,0,5,4,0,1,2,41,2,5,3,3,3,3,0,1,1,1,1,2,1,1,1,4,0,2,1,4,8,69,5,2,5,8,0,0,0,0,5528,5528,6633,1383,15727.075,0.0,4182.327,2103.617
7,3,2,0,3,1,1,0,0,15,4,1,1,2,1,2,5,3,3,3,3,1,1,1,1,1,2,1,1,1,3,0,5,0,3,25,60,2,2,2,5,0,0,0,0,2061,2061,2061,833,26021.918,9544.037,1208.147,1734.613
7,7,3,1,4,1,0,9,11,30,3,1,1,7,2,2,15,7,2,3,3,2,3,6,4,3,4,1,1,1,4,0,1,0,5,50,45,3,1,5,8,0,0,0,0,3654,4304,4304,520,29988.971,0.0,694.092,13541.528
4,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,3,0,0,3,0,0,0,1,1,1,6,0,0,0,1,1,63,5,1,5,1,0,0,0,0,0,551,551,799,2679.0,0.0,0.0,495.492
6,5,3,0,6,0,0,16,7,20,2,0,0,7,1,3,8,4,3,3,4,0,1,2,1,1,1,1,1,1,5,0,9,0,3,8,52,3,2,2,3,1,0,30,0,1920,1920,1920,2951,24972.881,3556.459,6296.124,2169.066
7,4,2,0,4,0,1,0,0,8,3,1,1,5,3,2,4,3,3,3,4,1,2,1,2,1,3,1,1,1,4,0,5,0,2,6,42,4,2,3,6,0,0,0,0,1800,1800,1800,1360,11261.78,0.0,1283.79,669.946
7,4,2,1,4,1,0,15,4,30,3,1,0,7,3,3,3,3,2,2,3,0,0,1,2,0,2,1,1,1,3,0,1,0,3,10,33,5,2,4,5,0,0,0,0,2531,2531,3712,1050,7711.033,0.0,1734.898,1468.765
7,5,4,1,3,1,1,0,0,20,3,1,1,2,3,2,4,4,2,3,4,2,0,3,2,1,3,1,1,1,4,0,6,0,5,20,44,4,2,0,8,0,0,0,0,7030,7030,7030,1049,20028.404,0.0,3661.167,7258.725
8,1,1,0,3,0,1,3,0,3,2,1,0,0,0,0,0,2,2,5,3,0,0,1,0,0,0,1,0,1,1,0,1,0,1,8,75,3,1,2,8,0,0,0,0,575,575,575,480,6713.0,1000.078,107.605,630.431
1,3,1,0,3,0,1,0,0,25,2,0,1,0,0,3,12,4,2,5,5,0,1,2,4,1,4,1,1,1,1,2,1,0,1,14,50,3,4,5,4,1,0,20,0,276,829,1658,378,9233.448,999.585,237.307,1768.087
4,3,2,0,3,0,1,0,0,1,3,1,0,7,1,3,7,2,2,5,5,0,1,1,1,1,1,1,1,1,3,0,0,0,4,9,77,1,3,5,3,1,0,7,0,1511,1511,1511,0,18830.429,3176.696,40.808,758.635
6,4,2,1,3,1,0,4,1,7,2,0,1,1,3,2,2,2,4,3,3,0,1,2,0,1,3,1,1,1,6,0,6,1,4,7,54,5,2,5,6,0,0,0,0,5262,5262,7558,1379,10007.493,0.0,2831.919,809.117
4,4,2,0,4,1,0,7,2,14,1,1,1,0,41,2,5,5,3,2,3,0,0,2,3,1,4,1,1,1,6,0,3,0,2,20,40,2,4,5,3,0,0,0,0,1787,1787,1787,1816,9380.065,0.0,2472.191,2730.476
4,3,1,0,3,0,1,0,0,7,2,1,1,0,0,3,10,2,2,4,4,0,0,0,2,0,2,1,1,1,5,2,0,0,2,2,44,3,2,5,3,0,0,0,0,484,1210,2420,968,14513.691,5909.813,771.434,317.154
3,2,1,0,3,0,1,0,0,0,2,1,1,0,0,3,0,1,2,4,5,0,0,0,0,0,0,0,0,1,5,0,1,0,1,1,64,2,2,2,2,0,0,0,0,0,1050,1050,438,3857.696,0.0,0.0,310.295
6,3,2,0,2,1,1,0,0,12,6,1,1,3,41,2,3,2,3,3,3,0,0,1,2,1,0,1,1,1,5,0,6,0,5,7,78,3,2,3,3,0,0,0,0,0,1426,1426,709,4758.305,0.0,0.0,961.799
5,3,2,1,3,1,0,7,8,6,2,0,1,6,2,2,5,6,4,3,2,1,0,2,1,1,2,1,1,1,3,3,2,1,3,14,55,3,2,5,4,0,0,0,0,1159,2704,3824,559,15543.065,0.0,944.416,3253.427
5,4,2,0,5,0,1,0,0,15,3,1,1,2,3,3,3,1,3,4,5,0,0,2,0,0,2,1,1,1,4,0,3,0,2,15,44,3,2,0,3,0,0,0,0,2097,2097,3840,1677,12913.102,0.0,4128.702,4467.757
2,2,1,0,5,0,1,0,0,10,3,0,1,0,0,2,3,2,2,4,4,0,0,0,0,0,2,1,0,1,4,0,0,0,2,3,53,3,2,5,3,0,0,0,0,0,2208,2208,796,3996.394,0.0,0.0,803.52
4,2,1,0,3,0,1,0,0,3,5,0,1,0,0,2,2,1,1,2,4,1,0,0,0,0,1,1,0,1,6,0,4,0,2,0,29,2,2,5,1,0,0,0,0,1152,1152,2304,1455,6365.401,0.0,3277.186,208.455
1,4,2,0,3,1,1,0,0,6,3,0,1,1,3,2,1,2,3,3,4,0,0,1,0,0,1,1,0,1,4,0,3,0,1,2,61,3,1,2,6,0,0,0,0,2431,2431,3685,496,4032.066,0.0,994.87,271.465
1,3,3,0,1,1,1,0,0,50,1,1,1,0,41,2,20,2,2,3,3,0,1,1,2,1,3,1,1,1,3,0,1,0,2,10,72,2,2,5,2,0,0,0,0,1360,1760,1760,1137,13231.581,692.279,1068.042,2068.205
6,3,1,1,1,0,1,0,0,7,2,1,0,0,0,3,3,2,3,3,3,0,0,0,0,0,4,0,0,1,4,0,5,0,1,1,40,1,2,5,6,0,0,0,0,1299,1299,1299,2060,21428.121,5399.728,2167.725,123.284
4,2,1,0,7,0,1,0,0,6,4,1,0,0,0,0,0,3,3,3,3,0,0,2,1,0,3,1,1,0,0,0,1,0,1,2,30,3,2,0,7,0,0,0,0,0,0,815,592,3133.36,0.0,0.0,154.143
4,2,2,0,2,0,1,0,0,14,2,1,1,3,1,2,2,1,2,3,3,0,1,0,0,1,1,1,1,1,3,0,0,0,1,4,85,5,2,5,3,0,0,0,0,1377,1377,1377,1786,8489.0,1606.515,1342.922,703.586
3,3,1,0,3,0,1,0,0,5,3,1,1,0,0,3,2,2,2,4,3,0,0,0,1,0,0,0,0,1,6,0,1,1,1,2,75,2,1,5,2,0,0,0,0,1140,1140,1520,803,5121.626,0.0,1447.34,680.185
1,4,1,0,3,1,1,0,0,5,3,1,0,0,0,0,0,1,2,5,4,0,0,0,1,0,2,1,0,1,2,2,3,0,2,5,24,3,2,4,2,0,0,0,0,500,1250,1250,2433,13739.0,5992.456,2841.778,430.202
4,3,1,1,3,1,1,0,0,30,1,1,1,6,41,2,8,1,3,4,4,1,0,1,2,1,3,1,1,1,3,3,2,1,2,3,64,2,3,5,6,0,0,0,0,429,858,2116,887,21019.0,7691.033,440.322,524.66
2,4,3,1,1,1,1,0,0,25,2,1,1,4,3,2,10,1,3,2,2,0,1,1,0,1,2,1,1,1,5,0,4,1,5,10,55,5,2,2,8,0,0,0,0,5267,5267,5267,1827,10666.812,0.0,3075.063,1335.658
2,1,1,0,2,0,1,0,0,7,2,1,0,0,2,3,4,1,3,3,3,0,0,0,0,0,1,0,0,1,2,0,3,0,1,2,60,2,1,4,1,0,1,4,0,1199,1199,1199,1224,3052.03,0.0,723.281,337.288
5,2,2,1,4,0,1,0,0,7,5,0,1,1,3,2,3,2,2,3,4,0,0,0,0,0,0,0,0,1,6,0,1,0,3,1,66,2,1,0,1,0,0,0,0,1338,1588,1588,1695,8145.506,3442.944,1270.449,322.46
7,1,1,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,1,0,1,0,35,1,1,0,2,0,0,0,0,783,783,783,4534,6996.85,913.224,1896.969,149.257
2,3,1,0,3,1,1,0,0,3,4,0,0,0,0,3,6,3,3,4,3,1,0,2,1,1,2,1,1,1,2,0,1,0,1,2,48,3,2,3,6,0,0,0,0,1482,1482,1482,592,5918.922,0.0,1596.937,635.05
1,0,1,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,0,1,4,27,3,1,0,2,0,0,0,0,610,610,610,643,4205.684,0.0,457.196,611.1
7,3,2,1,1,1,1,0,0,21,1,1,1,8,3,2,5,3,3,5,5,0,1,2,1,1,5,1,0,1,4,0,3,0,2,20,32,3,2,5,2,0,0,0,0,1558,1558,1558,3087,17373.418,2104.405,2387.066,2555.103
4,4,2,0,1,1,1,0,0,7,1,0,1,5,42,3,6,4,3,3,3,0,0,2,2,1,2,1,1,1,3,0,4,0,4,11,54,3,3,1,5,0,0,0,0,2534,2534,2534,1998,19173.0,4723.708,4201.328,2400.321
7,3,2,1,3,1,1,0,0,18,1,1,1,3,41,2,5,2,3,3,3,1,0,1,1,1,4,1,1,1,4,0,4,0,3,8,43,5,2,1,4,0,0,0,0,1718,1718,1718,316,8480.212,0.0,645.425,1233.909
7,3,2,0,3,1,1,0,0,5,4,0,1,2,41,3,4,2,2,5,5,0,0,1,2,1,2,1,1,1,4,0,0,0,2,0,59,2,2,5,1,0,0,0,0,2000,2000,2000,1799,16672.182,7423.079,2660.238,316.751
6,5,3,0,2,0,1,0,0,20,1,1,0,0,41,2,7,6,4,3,4,0,0,1,3,1,6,1,1,1,5,0,2,0,2,8,35,4,2,5,4,0,0,0,0,1995,3127,3127,1723,13662.251,0.0,3973.929,1718.161
1,4,2,0,3,1,1,0,0,7,1,1,0,0,0,3,5,5,4,3,5,2,0,0,0,1,3,1,1,1,3,0,1,1,2,25,33,3,2,5,6,0,0,0,0,2245,2245,2245,662,10886.43,0.0,1414.966,1567.373
6,1,1,0,1,0,1,0,0,10,2,1,1,1,3,0,0,3,1,1,1,0,0,4,0,0,4,1,1,1,3,0,0,0,1,17,21,3,4,2,1,0,0,0,0,763,763,763,514,8791.0,1768.282,154.127,1193.444
1,2,1,0,2,1,1,0,0,15,1,0,1,0,0,3,5,1,4,4,4,0,0,1,0,1,1,1,1,1,3,3,0,0,1,4,63,3,2,2,8,0,0,0,0,691,1152,1152,2735,7488.573,278.048,2581.004,592.896
6,3,2,2,1,1,0,7,2,13,3,0,1,2,5,2,3,4,3,2,3,0,2,2,1,2,2,1,1,1,6,0,8,1,3,4,70,3,2,1,3,0,0,0,0,3103,3103,5204,1664,18931.632,6506.819,5048.162,1411.924
3,2,1,0,3,1,1,0,0,5,2,1,1,0,0,0,0,2,2,5,5,1,0,1,3,1,2,1,1,1,6,1,3,0,1,1,34,2,2,5,2,0,0,0,0,228,910,910,738,5134.682,0.0,556.738,109.839
1,3,1,0,1,1,0,7,7,20,3,1,1,0,0,2,1,5,3,3,3,1,6,4,3,4,2,1,1,1,4,3,1,0,3,12,69,5,3,5,4,0,0,0,0,720,2700,3240,1597,18406.296,5401.364,2474.714,808.899
5,1,1,0,4,0,1,0,0,0,1,1,1,0,0,0,0,1,2,5,5,0,0,1,1,1,2,1,1,1,2,0,1,0,1,1,50,3,2,4,2,0,0,0,0,831,831,831,1204,6008.0,1530.12,294.668,135.67
7,3,2,0,2,1,1,0,0,15,3,1,1,2,41,2,2,1,3,2,3,0,0,1,1,1,0,1,1,1,4,0,2,0,2,0,72,3,2,5,3,0,0,0,0,1430,1430,1430,259,10369.304,0.0,310.946,223.859
7,3,2,0,1,0,1,0,0,15,2,0,1,2,3,0,0,3,2,3,4,0,0,3,1,0,3,1,1,1,3,0,4,0,1,15,22,3,3,1,4,0,0,0,0,1031,1031,1031,1213,9124.831,1621.774,433.13,1981.744
4,3,2,0,1,1,1,0,0,14,2,0,1,0,42,2,4,4,2,2,4,0,0,0,0,1,3,1,1,1,3,0,3,0,3,8,56,4,1,5,3,0,0,0,0,1916,1916,1916,2508,14656.594,4257.986,3413.538,1259.298
7,3,2,1,3,1,1,0,0,10,3,0,0,1,3,3,1,1,3,1,1,0,0,1,0,1,1,1,1,1,3,0,3,0,3,5,34,4,1,2,7,0,0,0,0,2044,2044,3059,802,5630.34,0.0,1088.62,431.801
8,5,4,1,1,1,1,0,3,50,2,1,1,4,1,1,2,1,3,2,2,0,1,2,2,1,2,1,1,1,1,0,0,0,3,10,69,5,2,5,8,0,0,0,0,4464,4464,4464,1822,15601.776,5319.185,3338.197,1634.324
4,1,1,0,7,0,1,0,0,30,5,0,1,0,5,2,3,2,2,4,3,0,0,1,2,1,2,1,0,0,0,0,1,1,2,12,62,3,2,0,6,0,0,0,0,677,0,677,3052,6472.0,0.0,933.395,584.338
4,4,2,0,3,1,1,0,0,50,2,1,1,5,3,2,4,3,1,4,4,1,0,2,4,1,2,1,1,1,6,0,7,1,3,4,34,4,2,3,6,0,0,0,0,1904,2336,2336,672,8152.478,0.0,1127.837,1271.399
6,3,2,1,3,1,1,0,0,20,4,0,0,3,41,2,3,2,2,3,4,0,0,0,1,0,2,1,0,1,6,0,2,1,2,12,61,3,2,5,4,0,0,0,0,2680,2305,3055,788,14948.229,1939.394,1394.896,2269.651
5,4,3,0,1,1,1,0,0,6,2,1,1,2,5,2,2,2,3,3,3,0,1,1,0,1,0,1,1,1,3,0,4,1,1,2,65,2,2,5,2,0,0,0,0,4106,4106,4106,1059,9645.412,0.0,2051.042,819.895
8,2,2,0,3,1,1,0,0,7,3,1,1,3,3,3,3,3,2,2,2,0,0,1,1,1,1,1,1,1,1,0,3,1,1,2,77,5,1,5,2,0,0,0,0,1147,1147,1147,372,2468.212,0.0,116.96,105.097
1,1,1,0,2,0,1,0,0,7,2,0,0,0,0,2,1,1,2,2,2,0,0,0,0,0,1,0,0,1,4,1,0,1,1,5,32,3,1,0,1,0,0,0,0,321,1076,1076,1082,4950.0,0.0,542.626,652.855
1,3,1,0,3,0,1,0,0,2,4,1,0,0,0,2,3,3,3,3,4,0,0,0,0,0,1,1,0,1,6,0,0,0,1,4,35,3,1,1,2,0,0,0,0,1700,1275,1700,1566,6510.868,0.0,1564.475,727.529
1,3,2,0,1,1,1,0,0,3,3,1,1,1,3,3,4,2,3,2,2,0,0,1,1,0,2,1,1,1,5,0,1,1,2,5,43,4,1,2,3,0,0,0,0,2460,2460,2460,1246,10349.893,0.0,3710.432,1452.216
1,3,2,0,3,0,1,0,0,14,3,1,1,7,2,2,15,4,1,1,3,0,0,1,1,1,2,1,1,1,4,0,0,0,2,10,52,3,2,0,4,0,0,0,0,0,2168,3201,726,16834.0,0.0,0.0,2077.074
6,3,2,0,3,1,1,0,0,21,1,1,1,4,3,2,5,2,3,5,5,1,1,1,3,2,1,1,1,1,3,0,5,0,2,4,66,2,2,5,2,0,0,0,0,1848,1848,1848,577,24117.795,14496.72,750.203,1046.17
4,3,1,0,3,1,1,0,0,8,3,1,1,0,5,2,3,1,3,4,4,0,1,0,0,1,1,1,0,1,6,1,2,0,3,13,66,4,1,3,3,0,0,0,0,253,2356,2356,833,5266.074,0.0,238.332,797.915
1,3,1,0,2,0,1,0,0,5,2,1,0,0,0,0,0,3,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48,1,2,1,7,0,0,0,0,0,0,1960,467,5377.022,0.0,0.0,512.368
4,2,2,0,3,0,1,0,0,4,4,1,1,2,1,2,4,2,3,3,3,0,1,1,1,1,1,1,1,1,1,0,2,0,1,2,64,3,1,2,2,0,0,0,0,2304,2304,2304,1829,4128.643,0.0,1310.372,212.122
3,1,1,0,2,0,1,0,0,15,3,1,0,0,0,0,0,1,1,3,4,0,1,2,0,1,1,1,1,1,2,1,0,0,1,10,28,3,2,3,1,0,0,0,0,316,631,631,368,11013.742,4423.395,145.502,1244.354
7,4,4,0,1,1,0,5,5,10,3,0,1,3,3,3,15,2,3,4,5,0,0,2,2,2,1,1,1,1,3,0,7,0,4,50,65,4,2,5,6,0,0,0,0,3759,3759,3759,2099,22180.505,5252.352,3801.744,5966.443
1,3,2,0,3,0,1,0,0,4,3,0,0,1,3,2,1,1,3,2,2,2,1,1,1,1,1,1,1,1,5,0,0,1,3,4,52,3,1,0,3,0,0,0,0,0,960,1440,756,4591.83,0.0,0.0,716.809
4,3,3,1,1,0,1,0,0,42,3,1,1,0,0,3,7,1,2,2,2,0,0,0,0,0,1,0,0,1,4,0,1,0,2,0,69,1,2,0,2,0,0,0,0,924,924,1848,1123,4024.733,0.0,1345.404,138.296
4,3,1,1,3,1,2,0,0,20,3,1,1,7,3,2,7,3,4,4,5,0,1,0,0,1,1,1,1,1,4,0,2,0,3,5,52,3,2,1,4,0,0,0,0,2534,2784,2784,1112,18247.156,3526.028,3679.048,1382.731
7,3,2,0,1,1,1,0,0,8,3,1,1,3,41,2,2,3,2,3,3,0,1,0,0,1,1,1,0,1,4,0,4,0,3,10,81,3,2,5,2,0,0,0,0,1428,1428,1428,2595,13870.374,1895.339,3863.73,1823.244
3,3,1,1,1,1,0,6,3,6,4,1,1,0,5,0,0,2,3,3,4,1,0,0,0,0,0,0,0,1,6,0,2,0,2,2,79,2,1,5,2,0,0,0,0,2578,2578,2578,2678,10833.487,0.0,5311.869,357.949
7,2,1,0,1,0,1,0,0,20,3,1,0,0,0,0,0,3,2,4,4,0,1,2,2,0,4,1,1,1,2,2,1,0,1,4,30,2,2,5,2,0,0,0,0,550,1100,1100,781,6531.918,2584.277,241.043,500.822
8,4,3,0,3,1,1,0,0,20,2,1,1,1,3,3,4,4,2,4,4,0,0,2,1,1,3,1,1,1,3,0,7,0,2,4,40,5,3,4,8,0,0,0,0,3767,3257,4787,1363,15021.897,0.0,2395.575,608.27
6,2,1,0,3,0,1,0,0,2,3,0,1,0,2,2,5,3,3,3,5,0,0,1,0,0,1,1,0,1,3,0,3,0,1,2,24,3,2,0,2,0,0,0,0,497,497,497,1321,9948.16,1711.081,358.408,147.646
7,5,3,1,2,1,1,0,0,30,4,1,1,5,2,2,20,3,3,3,4,0,0,5,2,1,3,1,1,1,4,0,6,0,5,20,50,5,4,5,8,0,0,0,0,4124,4124,4124,1323,15912.412,0.0,3502.261,2135.746
5,2,1,0,2,0,1,0,0,3,1,0,0,3,3,2,7,4,4,5,5,2,0,2,0,0,6,1,1,1,4,2,0,0,1,7,18,2,3,5,3,0,0,0,0,420,840,840,732,18129.75,4138.628,289.327,884.778
2,2,1,0,3,1,1,0,0,7,3,0,0,1,3,3,2,2,2,3,3,0,0,0,1,0,1,1,1,1,1,1,0,0,2,4,70,3,1,5,4,0,0,0,0,195,780,780,401,5292.537,934.279,261.735,315.645
2,4,3,0,7,0,1,0,0,7,4,1,0,1,1,2,4,4,1,4,4,0,1,1,0,1,0,1,1,1,4,0,3,0,1,12,54,2,2,3,1,0,0,0,0,1430,1430,1430,2626,25181.273,0.0,9537.7,827.782
5,3,1,1,1,1,1,0,0,7,2,1,1,0,0,2,2,1,3,2,2,0,0,1,0,0,0,1,1,1,5,0,2,0,2,5,78,2,2,5,3,0,0,0,0,1448,1448,1448,1383,10975.0,4050.731,1405.866,647.09
4,4,3,1,1,0,0,7,3,7,4,0,1,7,3,2,2,1,3,3,3,0,0,0,0,0,2,1,1,1,3,0,0,0,4,25,58,3,2,5,6,0,0,0,0,4402,4402,4402,1592,21836.0,7221.488,3817.033,3444.325
6,3,2,1,1,1,1,0,0,35,1,1,0,1,5,2,16,1,3,5,5,0,0,0,0,0,0,0,0,1,3,0,6,1,3,14,52,3,4,5,5,0,0,0,0,2644,2644,4351,1298,20673.939,2386.251,1914.766,2590.244
2,4,2,0,5,1,1,0,0,7,2,1,1,2,42,2,4,2,3,4,3,0,1,1,4,1,1,1,1,1,6,5,5,1,4,12,78,4,2,5,5,0,0,0,0,1500,2400,2546,869,6647.0,0.0,662.396,1018.378
6,3,2,0,2,1,1,5,5,5,2,1,1,0,0,2,3,1,4,2,3,0,1,1,1,0,3,1,1,1,2,1,6,0,4,6,30,3,2,3,2,0,0,0,0,1351,1351,1804,1640,19147.752,11374.511,4449.967,752.559
2,3,1,0,2,1,1,0,0,8,3,1,1,2,1,3,2,1,3,2,2,0,1,1,1,1,1,1,1,1,4,0,2,0,2,0,55,4,1,1,5,0,0,0,0,0,1238,1238,308,4184.134,0.0,0.0,79.975
8,3,1,0,2,0,1,0,0,9,2,0,1,0,0,2,2,3,2,4,5,0,0,0,0,0,3,1,1,1,3,0,3,0,1,8,36,4,3,5,1,0,0,0,0,1200,1200,1200,2622,21785.926,6246.623,3274.177,2145.817
2,1,1,0,2,0,1,6,0,0,4,1,0,0,0,0,0,1,2,1,2,0,0,1,0,0,1,1,1,1,3,0,1,0,1,2,30,5,1,0,3,0,0,0,0,0,714,714,630,879.647,10.122,0.0,267.03
5,4,3,0,3,0,1,0,0,0,1,1,1,3,2,3,4,3,1,2,3,0,1,1,1,1,1,1,1,1,2,0,1,1,2,5,54,5,2,5,8,0,0,0,0,1232,2464,2464,732,17029.688,4949.617,963.04,1454.016
5,3,2,0,3,0,1,0,0,15,2,1,1,0,0,3,8,2,2,5,5,0,0,0,1,0,4,0,0,1,6,0,0,0,2,11,27,4,4,5,5,0,0,0,0,1200,1200,1200,1733,26081.591,8686.839,2507.005,960.793
