YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
7,3,1,1,2,1,1,0,0,8,4,1,0,0,0,2,4,2,1,2,3,0,1,0,0,1,0,1,1,1,3,0,0,0,1,5,52,1,2,1,2,0,0,0,0,4876,4876,4876,757,5867.71,0.0,927.492,1165.62
4,3,1,0,3,1,1,0,0,3,3,1,1,5,2,2,0,4,3,3,5,0,1,1,1,1,3,1,1,1,2,2,2,0,1,4,39,2,2,3,5,0,0,0,0,477,1430,1430,266,13850.953,0.0,322.531,398.986
1,1,1,0,1,0,1,0,0,10,1,1,0,0,0,0,0,2,2,5,5,1,0,2,1,1,2,1,1,1,6,1,2,1,1,14,28,3,1,5,2,0,0,0,0,254,763,763,924,2224.456,108.747,168.278,189.592
6,3,2,0,4,1,1,0,0,10,2,0,1,7,2,1,5,3,2,4,5,0,0,0,0,0,2,1,1,1,1,2,0,0,2,3,50,2,3,5,2,0,0,0,0,562,1404,1404,3182,19575.0,1491.255,5366.051,642.945
7,4,2,1,2,1,1,0,0,5,4,1,1,4,41,3,4,7,3,3,4,1,1,1,3,1,2,1,1,1,1,0,3,0,2,18,47,4,2,0,6,0,0,0,0,2700,3100,3100,2926,19151.584,3691.544,3472.294,1706.946
5,4,2,1,2,1,1,0,0,20,2,0,1,8,41,3,2,4,4,2,2,1,2,2,0,1,4,1,1,1,6,0,5,0,2,2,30,3,2,5,7,0,0,0,0,2497,2497,2497,1655,19974.706,0.0,3465.343,225.22
7,3,1,1,3,0,1,0,0,10,1,0,0,0,0,0,0,2,1,3,4,0,0,0,0,0,0,0,0,1,3,2,0,0,1,2,26,2,4,3,1,0,0,0,0,458,915,915,696,9164.865,1764.323,170.652,150.359
6,0,1,0,4,0,1,0,0,1,4,1,1,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,1,5,1,0,0,1,0,85,1,1,5,1,0,0,0,0,650,650,650,565,2572.0,0.0,129.828,105.345
4,4,2,0,4,1,1,0,0,16,5,0,0,3,41,2,4,3,4,5,4,0,0,2,1,1,2,1,1,1,5,0,4,0,2,12,51,5,2,5,8,0,0,0,1,3050,3050,3050,1621,12555.0,0.0,5231.957,2571.937
2,2,1,1,7,1,1,0,0,5,4,1,1,0,0,3,6,1,3,4,4,1,1,1,0,1,1,1,1,1,1,2,1,1,2,12,75,3,2,5,4,0,0,0,0,967,1433,1683,3293,15210.747,956.487,5325.111,2957.807
6,2,2,0,3,1,1,0,0,0,1,0,0,2,3,2,1,1,1,2,1,0,1,1,0,1,1,1,0,1,1,0,0,0,3,2,46,4,1,5,1,0,0,0,0,0,911,911,67,12071.0,2755.637,0.0,755.133
6,1,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0,3,2,4,4,0,0,0,1,0,0,1,1,1,4,2,0,0,1,1,58,1,1,5,1,0,0,0,0,280,420,420,2291,8659.92,2381.024,1219.026,188.245
4,2,2,0,2,0,1,0,0,35,6,1,1,4,2,2,7,3,2,3,1,0,0,0,0,0,0,0,0,1,4,1,1,0,2,10,58,2,2,5,1,0,0,0,0,1920,1920,1920,187,25525.813,16973.233,317.872,581.974
4,2,2,0,1,0,1,0,0,6,3,0,1,1,3,2,1,2,2,3,2,0,0,1,1,1,1,1,1,1,3,0,0,0,2,5,81,3,1,5,2,0,0,0,0,1144,1144,1144,466,5092.0,0.0,589.394,941.7
1,1,1,0,4,0,0,0,0,7,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,1,1,85,2,1,1,1,0,0,0,0,0,497,497,300,2167.0,1020.062,0.0,329.402
4,3,2,0,3,0,1,0,0,3,3,0,0,0,0,1,7,3,2,3,4,1,0,0,0,0,2,1,1,1,4,2,1,0,1,3,48,2,3,3,1,0,0,0,0,480,1200,1200,2182,15167.294,0.0,2558.149,486.929
6,4,2,0,4,1,1,0,0,8,1,1,0,0,0,2,10,4,3,3,4,0,0,1,1,1,0,0,0,1,5,3,7,0,3,9,50,1,4,0,3,0,0,0,0,517,1206,1206,680,13716.968,2983.096,166.031,562.853
5,5,3,1,3,1,1,0,0,14,3,1,0,6,41,2,10,2,3,5,5,1,2,1,5,2,2,1,1,1,3,1,7,0,4,30,43,5,2,5,8,0,0,0,0,4355,3788,5562,1163,15984.343,0.0,3421.269,4226.437
1,3,1,0,2,0,1,0,0,14,3,0,0,0,0,2,1,2,1,3,3,0,0,1,0,1,0,0,0,1,6,0,0,0,1,3,56,4,2,5,5,0,0,0,0,0,1269,1269,507,2085.152,0.0,0.0,437.287
1,2,1,0,3,1,1,0,0,7,1,0,1,5,3,1,3,2,3,4,3,0,1,1,1,1,1,1,1,1,4,0,4,0,2,3,61,2,2,5,4,0,0,0,0,1625,1625,1625,855,12197.19,1783.265,1268.995,765.582
2,4,1,1,1,1,1,0,0,6,3,1,0,3,2,2,7,2,4,3,4,1,1,3,4,2,2,1,1,1,6,0,3,0,3,10,33,3,2,1,6,0,0,0,0,0,2412,2412,1190,7062.636,249.412,0.0,1199.374
7,4,3,0,7,1,0,4,2,7,3,0,1,2,2,2,3,4,3,2,3,1,0,1,2,1,3,1,1,1,5,0,7,0,5,20,51,3,2,0,8,0,0,0,0,1866,1866,1866,4171,22288.484,110.623,10453.059,3871.876
6,1,1,0,1,0,1,5,0,0,3,1,1,0,2,0,0,1,2,2,4,0,0,1,0,0,1,1,1,1,3,2,1,0,1,5,30,5,1,0,6,0,0,0,0,975,1463,1463,713,3888.727,814.224,236.926,471.741
6,3,1,0,3,0,1,0,0,10,4,0,0,0,0,2,3,4,3,2,3,0,1,2,0,1,0,1,1,1,5,0,0,0,1,1,50,3,4,2,2,0,0,0,0,816,816,816,1449,13204.205,366.131,780.631,231.45
1,3,2,0,5,0,1,0,0,30,4,1,1,0,42,3,16,3,3,5,5,0,1,1,1,0,0,1,1,1,1,1,5,0,2,10,46,2,4,5,2,0,0,0,0,980,980,980,1617,16042.636,0.0,2942.92,1822.765
4,2,1,1,3,0,1,0,0,4,4,0,1,2,41,3,3,0,0,0,0,0,1,2,0,0,2,1,1,1,6,0,0,1,2,4,25,4,2,1,7,0,0,0,0,1183,1183,1183,1183,11090.046,3878.723,1123.995,501.585
3,4,2,1,3,0,1,0,0,7,3,1,1,3,3,3,4,2,2,2,2,0,1,1,1,1,2,1,1,1,6,0,2,1,2,5,62,4,2,0,4,0,0,0,0,1750,2063,2375,790,19137.224,10239.91,1386.559,553.855
1,3,1,0,2,0,1,0,0,20,3,0,1,0,0,0,0,1,2,3,3,2,1,2,0,1,1,1,1,1,3,0,0,0,1,3,65,3,1,5,1,0,0,0,0,0,1215,1215,165,5977.508,1495.552,0.0,458.405
1,2,1,1,5,0,0,14,2,10,2,1,1,3,1,3,7,3,2,2,5,0,1,0,0,0,0,1,1,1,4,0,1,0,2,3,67,3,3,5,2,0,0,0,0,1152,1152,1152,1296,19486.078,0.0,2032.933,422.082
7,3,3,0,2,1,1,0,1,12,3,0,1,4,2,2,3,6,2,3,3,1,1,1,2,1,1,1,1,1,3,0,5,0,3,20,69,4,1,5,7,0,0,0,0,3936,3936,3936,1022,17528.8,0.0,1517.896,3025.516
7,1,1,0,3,0,1,0,0,14,2,1,1,0,0,3,3,2,2,5,5,0,0,0,1,0,0,1,1,1,3,0,0,0,1,2,70,2,1,5,1,0,0,0,0,1069,1069,1069,1841,7163.962,1419.857,986.853,488.014
1,2,1,0,1,0,1,0,0,10,2,1,1,3,2,2,2,0,0,0,0,0,0,2,1,0,2,1,1,1,5,0,3,0,1,8,23,4,2,0,2,0,0,0,0,900,900,900,650,10365.0,857.303,407.152,1792.709
3,4,3,1,7,0,1,0,0,14,2,1,1,2,41,1,1,6,2,3,2,0,1,0,1,1,2,1,1,1,4,0,5,0,2,1,75,5,2,5,3,0,0,0,0,3136,1568,3136,4217,20889.836,220.776,13893.534,137.46
4,3,2,0,1,1,0,12,4,14,3,1,1,0,3,3,2,1,2,5,4,0,0,0,0,0,1,0,0,1,5,0,6,0,2,2,71,3,1,5,1,0,0,0,0,2309,2309,4330,1761,8188.879,1036.7,1291.464,342.456
4,1,1,0,2,0,1,0,0,6,3,1,1,2,41,0,0,1,2,2,3,0,1,0,0,1,1,1,1,1,5,0,2,0,1,3,73,3,1,2,3,0,0,0,0,0,1232,1232,2526,9143.0,4551.528,0.0,632.592
3,3,1,1,3,1,1,0,0,5,4,1,0,2,41,3,2,3,1,3,4,0,1,0,0,1,1,1,1,1,6,2,4,1,2,10,51,5,1,3,3,0,0,0,0,396,2117,2117,504,6861.276,0.0,530.099,2216.24
7,3,3,0,3,1,1,0,0,20,3,0,1,3,3,3,3,3,2,4,3,0,0,1,4,1,1,1,1,1,3,0,4,0,3,4,72,5,2,5,3,0,0,0,0,2224,2224,3536,1582,9301.059,784.934,2912.934,910.032
5,2,1,1,3,1,1,0,0,14,3,1,1,3,3,2,3,3,3,5,5,1,0,2,0,0,0,1,1,1,5,0,3,1,3,17,65,2,1,5,3,0,0,0,0,1040,2080,2080,491,6767.756,0.0,267.553,1149.482
4,0,1,0,1,0,1,0,0,7,1,0,0,0,3,0,0,1,3,2,2,0,0,1,0,1,1,1,1,1,6,0,2,0,1,4,32,4,2,0,3,0,0,0,0,553,553,553,3156,4465.0,0.0,2159.968,670.993
5,4,2,0,4,0,1,0,0,20,1,1,1,0,2,2,3,2,3,2,3,0,1,0,1,1,2,1,1,1,1,0,4,0,2,4,50,3,2,2,7,0,0,0,0,2720,2720,2720,2699,16657.997,933.778,7349.808,1460.498
7,3,3,0,3,1,1,0,0,20,3,1,1,7,3,3,20,5,3,2,3,0,1,0,2,1,3,1,1,1,3,0,6,0,4,8,50,2,3,0,5,0,0,0,0,2953,2953,2953,2447,32101.166,9923.158,6284.559,661.068
1,3,1,0,3,1,1,0,1,40,1,1,1,0,0,1,3,1,3,5,5,0,1,0,0,1,0,1,0,1,6,0,5,0,1,3,69,2,1,5,3,0,0,0,0,1692,1692,1692,1556,11709.85,1217.256,4806.716,270.661
4,4,2,1,1,1,1,0,0,40,2,0,1,0,5,2,2,1,2,4,4,0,0,1,0,0,1,1,1,1,6,0,0,0,2,4,85,3,1,5,1,0,0,0,0,3188,3188,3188,900,7244.065,0.0,1540.062,916.888
4,1,1,0,2,0,1,0,0,24,2,0,0,0,0,0,0,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,48,1,1,0,1,0,1,7,0,1385,0,1385,2480,7963.966,0.0,2902.23,708.477
7,4,2,1,3,0,0,10,7,14,3,1,1,4,41,2,3,2,3,2,3,3,0,1,5,3,3,1,1,1,5,0,5,1,3,30,51,5,2,5,7,0,0,0,0,2738,2738,4012,694,13590.107,0.0,1035.461,6410.288
6,4,2,0,3,1,1,0,0,6,2,1,1,2,1,3,7,5,3,5,5,0,0,0,0,1,2,1,1,1,6,2,4,1,2,11,42,4,3,5,8,0,0,0,0,282,1409,2818,641,10934.208,0.0,434.371,1272.251
4,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,1,1,0,1,1,1,1,6,0,0,0,1,2,24,4,1,0,1,0,0,0,0,0,355,355,769,575.895,0.0,0.0,74.593
7,5,3,1,3,1,1,0,0,5,1,0,1,0,2,2,10,4,3,5,5,0,2,4,3,1,4,1,1,1,4,0,3,0,2,4,45,3,3,5,5,0,0,0,0,4018,4018,4018,1519,20302.314,1542.673,5050.559,732.813
4,4,2,1,1,1,0,10,5,10,3,1,1,7,3,2,7,1,3,3,4,0,0,2,2,1,2,1,1,1,3,0,5,0,2,14,31,4,2,5,4,0,0,0,0,1600,1600,1600,2678,9553.753,0.0,3129.479,2146.759
4,3,2,0,7,1,1,0,0,21,3,1,1,0,0,3,5,2,2,3,3,0,1,2,1,2,1,1,1,1,3,0,4,0,3,8,65,3,2,0,4,0,0,0,0,2243,2243,2243,2869,9625.032,553.998,2674.37,922.452
5,2,1,0,4,0,1,0,0,70,1,0,0,0,0,0,0,3,2,5,5,1,0,0,5,0,0,1,0,1,6,0,0,0,1,4,52,2,1,5,1,0,0,0,0,826,826,826,3147,10339.108,968.387,925.54,933.361
6,2,2,1,1,0,1,1,0,2,6,0,1,4,3,0,0,3,3,5,5,1,1,1,1,1,1,1,1,1,2,0,3,1,2,8,56,3,1,0,3,0,0,0,0,1035,1035,1552,1966,8052.839,788.139,1975.509,1721.43
6,2,2,0,7,1,1,0,0,21,2,1,1,1,2,2,2,2,1,3,2,0,0,1,1,0,0,1,1,1,1,0,3,0,3,14,77,2,2,5,2,0,0,0,0,1072,1072,1072,3053,10333.548,446.867,1730.207,1761.084
1,2,1,0,1,0,1,0,0,7,4,0,1,0,0,0,0,2,2,4,4,0,0,1,0,0,0,1,1,1,4,2,2,0,1,4,43,2,2,5,1,0,0,0,0,474,1184,1184,1114,5519.842,0.0,959.646,1542.111
2,3,2,0,4,0,1,0,0,4,6,0,0,2,3,2,3,1,3,4,4,0,0,1,1,1,2,1,1,1,5,0,0,0,2,10,55,4,2,5,6,0,0,0,0,1112,1112,1112,1024,6182.442,0.0,1164.06,960.754
1,1,1,0,1,0,1,0,0,4,2,0,1,0,0,0,0,2,3,5,5,1,0,0,0,0,2,1,1,1,5,1,1,0,1,3,45,3,2,5,2,0,1,14,0,133,398,398,1299,4376.145,0.0,244.23,620.196
3,1,1,0,2,0,1,0,0,14,2,1,1,0,0,3,4,1,3,3,3,0,0,1,1,1,2,1,1,1,2,0,1,0,2,4,48,3,3,0,7,0,0,0,0,0,1062,1062,198,14447.693,4930.926,0.0,524.185
7,4,2,1,1,1,1,0,0,35,3,1,1,0,0,2,7,5,3,2,2,1,0,1,3,1,2,1,1,1,2,0,5,0,2,10,44,3,2,2,7,0,0,0,0,2746,2746,3298,3934,26453.933,2828.44,8545.619,2442.779
2,4,2,0,6,0,2,0,0,30,3,1,1,0,3,3,4,2,3,3,3,0,1,0,0,1,0,1,1,1,3,0,2,0,2,2,80,3,2,4,2,0,0,0,0,0,3534,3534,707,5990.786,0.0,0.0,598.392
5,2,2,0,2,0,0,4,4,3,3,0,1,0,0,3,3,2,2,5,5,0,0,1,1,0,1,1,1,1,6,1,5,0,2,0,24,2,2,0,2,0,0,0,0,888,888,888,3537,17417.228,964.884,6177.569,321.554
7,4,3,0,4,1,1,7,2,20,2,1,1,0,41,2,5,2,3,3,4,1,2,1,2,2,3,1,1,1,4,2,2,0,3,7,49,4,3,5,6,0,0,0,0,3759,3759,3759,838,8375.0,196.872,2087.262,1017.255
1,2,1,0,1,0,1,0,0,3,2,1,0,0,0,2,1,3,3,3,4,0,0,1,3,1,2,1,1,1,6,1,1,0,1,2,37,4,2,3,3,0,0,0,0,197,786,786,1289,5588.0,0.0,1174.339,559.16
5,3,2,0,3,0,1,0,0,5,1,1,1,0,0,0,0,1,2,5,5,0,0,0,0,0,0,0,0,1,1,2,3,0,2,0,51,1,1,5,1,0,0,3,0,555,2496,2496,1658,12091.825,3851.408,2720.303,282.739
3,3,2,0,4,1,1,0,0,14,2,0,1,3,1,1,3,1,3,2,2,1,1,4,3,1,3,1,1,1,2,0,2,1,2,15,33,4,2,0,8,0,0,0,0,1275,1275,1275,791,5073.267,0.0,389.527,1045.677
7,3,2,0,3,0,1,0,0,5,2,0,1,5,3,3,8,3,3,3,3,0,0,1,2,1,2,1,1,1,3,0,2,0,3,7,34,4,2,5,3,0,0,0,0,1500,1500,1500,831,19198.865,0.0,646.241,544.472
7,4,2,1,3,1,1,0,0,7,1,0,1,3,41,2,4,4,2,4,4,1,0,0,1,1,0,1,1,1,4,0,5,0,4,6,63,4,2,5,5,0,0,0,0,1451,2377,2377,911,10875.991,0.0,1321.329,2708.104
4,4,2,0,4,0,1,0,0,21,2,0,1,0,2,3,2,4,4,2,4,1,1,3,3,2,4,1,1,1,6,0,0,0,1,2,40,3,4,5,7,0,0,0,0,1930,1930,2030,258,6486.1,847.684,629.098,274.764
4,4,3,0,1,0,1,0,0,0,4,1,1,0,41,2,1,1,3,4,4,0,0,1,1,1,2,1,1,1,4,0,0,0,2,8,64,3,2,5,1,0,0,0,0,1282,1282,1282,801,3837.647,0.0,436.815,593.126
2,4,1,0,3,0,1,0,0,2,2,1,0,0,0,3,3,3,3,3,3,0,0,1,0,0,2,1,0,1,6,1,2,0,1,10,39,2,1,0,1,0,0,0,0,192,1344,2688,356,7581.803,0.0,415.808,837.578
7,3,2,0,3,0,1,0,0,8,3,0,0,2,41,3,4,4,3,2,4,0,0,1,1,1,3,1,0,1,4,0,4,0,1,2,38,2,1,0,2,0,0,0,0,1574,1574,1574,1546,13902.599,3664.496,1612.707,951.749
6,2,2,0,1,0,1,0,0,30,3,1,1,0,5,2,3,2,2,4,5,0,1,0,1,1,0,1,1,1,3,0,2,0,2,3,85,2,1,5,2,0,0,0,0,1440,1440,1440,1066,7503.571,541.054,607.252,393.791
1,1,1,0,3,0,1,0,0,14,2,1,1,0,0,0,0,2,2,4,5,0,0,0,1,0,0,0,0,1,6,1,1,0,1,0,59,3,2,5,3,0,0,0,0,173,520,520,211,6274.318,2284.801,122.438,46.41
1,1,1,0,3,1,1,0,0,14,2,1,0,0,0,3,4,1,2,5,5,0,1,0,0,1,0,1,0,1,2,1,2,0,1,10,64,2,1,5,1,0,0,0,0,196,588,749,1198,6729.076,0.0,756.749,2526.243
5,2,2,0,4,0,1,0,0,28,2,0,0,0,5,0,0,2,2,3,3,0,1,0,0,1,1,1,1,1,6,0,1,0,2,5,85,3,2,0,2,0,0,0,0,827,827,827,1946,2975.0,0.0,648.948,411.331
5,3,2,0,3,0,1,0,0,10,2,1,1,0,0,3,6,2,2,2,3,0,0,1,0,0,2,0,0,1,6,4,0,0,2,8,35,2,2,5,2,0,0,0,0,1532,1532,1532,891,25073.462,12692.233,688.817,1777.571
6,3,2,1,3,1,1,0,0,5,3,1,0,7,2,2,7,1,2,1,3,0,2,1,0,1,3,1,1,1,1,0,2,0,3,5,49,4,3,5,8,0,0,0,0,2348,2348,2348,239,22404.678,5016.798,636.956,454.964
7,4,4,0,2,1,2,0,3,21,3,1,1,4,41,2,6,3,3,2,2,1,0,2,2,2,2,1,1,1,4,0,3,1,3,12,72,5,2,5,8,0,0,0,0,0,3455,5659,355,15215.045,4018.236,0.0,2134.058
3,3,1,1,1,1,0,4,1,7,4,0,0,0,0,2,2,2,1,1,2,0,1,1,0,1,1,1,1,1,6,3,0,1,2,2,72,4,1,5,3,0,0,0,0,888,3952,3952,1007,4519.093,0.0,963.072,406.49
5,4,2,0,2,0,1,0,0,7,3,1,0,7,2,1,10,2,2,4,4,0,0,1,0,0,1,1,1,1,2,0,0,0,1,1,80,4,3,1,3,0,0,0,0,1576,1576,1576,1827,26153.194,8889.055,1927.993,1045.185
7,3,2,2,3,1,1,0,0,2,2,1,1,3,3,2,3,5,3,3,4,1,0,2,1,1,1,1,1,1,4,0,7,0,5,8,62,3,2,4,2,0,0,0,0,2960,2960,2960,1264,24345.968,0.0,4665.896,1155.476
4,1,1,0,7,0,1,0,0,0,3,0,0,0,3,3,5,1,4,1,2,0,0,2,1,1,2,1,1,0,0,0,0,0,1,2,34,4,2,2,4,0,0,0,0,0,0,648,3111,1185.573,0.0,0.0,118.169
2,5,2,0,1,1,1,0,0,14,2,0,1,2,2,2,14,3,3,3,3,0,0,1,0,0,0,1,1,1,5,0,0,0,1,0,64,3,2,5,5,0,0,0,0,3248,3248,3248,894,11874.35,0.0,3589.787,108.178
4,3,1,1,3,1,1,0,0,15,3,1,1,3,3,3,10,1,3,2,2,0,0,2,0,0,4,1,1,1,4,0,3,1,2,5,52,3,2,4,3,0,0,0,0,2193,2193,2924,1182,9266.949,0.0,1678.254,301.725
3,3,2,0,1,0,1,0,0,3,3,1,1,0,0,2,3,1,2,2,1,0,1,1,1,1,0,1,1,1,6,0,0,0,2,2,60,3,1,0,3,0,0,0,0,1720,1720,2752,766,3624.118,0.0,793.066,488.855
4,3,2,0,2,1,1,0,0,20,3,0,1,3,41,3,3,2,3,3,3,0,0,1,2,1,3,1,1,1,4,0,5,0,4,24,68,5,3,5,7,0,0,0,0,1400,1400,2640,1342,12028.614,0.0,3141.549,2421.69
2,3,2,1,1,1,1,0,0,10,4,1,0,1,2,3,2,1,1,3,3,0,0,0,0,0,1,0,0,1,3,0,3,1,2,4,85,2,1,5,2,0,0,0,0,2067,2899,2899,558,3614.64,0.0,404.053,697.193
2,3,2,0,4,0,1,10,0,20,2,1,1,2,3,2,5,4,2,3,4,0,0,2,2,1,4,1,0,1,4,0,2,0,2,15,46,5,3,5,8,0,0,0,0,1760,1760,1760,1671,7590.731,0.0,1322.547,1249.244
5,2,2,1,1,1,1,0,0,6,4,0,0,3,3,2,3,1,3,2,3,0,0,0,1,0,0,0,0,1,2,0,3,0,1,4,73,3,1,5,2,0,0,0,0,2172,1618,2172,975,3939.52,0.0,1097.978,775.571
7,3,2,1,3,1,1,0,0,40,1,1,0,10,2,2,12,2,3,3,4,1,1,3,4,1,2,1,1,1,4,0,5,0,4,35,40,4,2,5,6,0,0,0,0,4388,4388,4388,1095,15575.423,0.0,1458.693,5805.753
4,3,1,1,7,0,1,0,0,30,3,0,0,0,0,2,6,4,3,4,5,1,0,0,3,0,2,1,0,1,6,0,1,0,2,3,32,4,2,0,3,0,0,0,0,1224,1224,1224,2181,15800.0,0.0,9098.625,865.561
1,3,1,0,2,1,1,0,0,30,2,1,0,0,0,3,15,2,1,5,5,0,1,1,0,1,0,1,1,1,3,3,5,0,2,9,70,2,1,5,1,0,0,5,0,861,1721,1721,2491,8205.276,111.788,456.865,441.344
7,3,2,1,7,1,1,0,0,5,3,1,1,3,3,3,3,3,3,3,4,0,1,3,1,1,3,1,1,1,3,0,5,0,2,10,55,3,2,2,2,0,0,0,0,2309,2309,2309,3529,13441.276,336.961,4327.064,1363.849
4,4,3,1,2,0,0,7,3,4,3,1,0,9,1,2,9,3,4,2,2,1,3,2,4,2,3,1,1,1,2,0,0,0,3,0,48,5,2,5,8,0,0,0,0,3680,3680,3680,1117,31068.419,14472.749,2479.549,448.23
7,4,5,1,1,0,0,3,3,7,1,0,0,3,3,3,3,4,2,4,5,1,0,1,2,1,1,1,1,1,3,0,7,0,4,6,40,3,4,5,3,0,0,0,0,1998,2146,2442,1687,31226.4,0.0,2193.886,1444.182
1,3,2,0,3,1,1,0,0,0,2,1,1,0,0,2,2,2,2,4,3,0,0,0,0,0,0,0,0,1,5,0,2,1,3,15,85,2,1,5,2,0,0,0,0,1920,2880,2880,855,6916.0,0.0,1040.526,1863.127
6,4,2,1,4,0,1,0,0,25,2,1,1,4,3,1,5,4,3,3,3,0,0,0,2,1,2,1,1,1,2,0,3,0,3,9,72,5,2,5,5,0,0,0,0,2280,2280,2280,2433,25149.935,2758.792,6165.699,2303.775
1,4,2,0,3,1,1,0,0,14,3,0,1,0,0,2,4,1,3,3,3,0,2,0,0,2,1,1,1,1,4,1,0,0,3,9,60,3,2,5,5,0,0,0,0,320,3834,3834,260,10735.892,1223.037,535.523,1022.584
7,2,1,0,3,0,1,0,0,10,2,0,1,3,2,2,4,2,3,2,2,0,0,1,0,1,2,1,1,1,3,0,0,0,1,4,24,4,2,5,4,0,0,0,0,988,988,988,803,6181.766,1079.587,164.437,337.442
1,1,1,0,7,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,1,2,1,0,0,1,4,62,3,1,5,1,0,0,0,0,209,626,626,779,1725.0,0.0,200.93,618.944
5,3,2,0,4,1,1,0,0,0,3,0,1,4,2,3,6,3,3,3,4,0,0,2,2,1,2,1,1,1,4,0,5,0,3,20,40,5,2,0,7,0,0,0,0,1058,1058,1058,3681,22464.928,679.332,3459.108,2809.52
5,0,1,0,1,0,1,0,0,3,4,1,0,1,3,0,0,1,2,3,4,0,0,0,0,0,1,0,0,1,4,0,1,0,1,1,24,2,1,0,2,0,0,0,0,0,527,527,2629,9954.552,2056.971,0.0,379.531
7,3,2,0,1,1,0,2,1,3,4,1,1,4,3,1,2,3,3,4,4,0,1,1,1,1,2,1,1,1,3,0,6,0,4,5,44,4,2,5,8,0,0,0,0,1976,1976,1976,2500,13670.645,1678.084,3416.839,537.419
8,2,1,0,3,0,1,14,0,5,1,1,1,0,2,0,0,3,3,3,2,2,1,1,1,0,1,1,1,1,2,2,0,0,2,12,55,3,2,5,5,0,0,0,0,411,1438,1438,1064,4350.839,315.878,112.427,471.586
6,4,2,2,2,1,1,0,0,30,3,0,1,7,3,2,3,3,3,2,3,0,0,2,2,1,2,1,1,1,1,0,4,0,2,8,33,4,2,0,7,0,0,0,0,2820,2820,3205,1363,11316.933,0.0,2765.243,1121.213
6,1,2,0,2,1,1,0,0,7,3,0,1,3,3,2,4,1,3,3,4,0,0,1,1,0,0,1,1,1,2,0,5,0,2,10,50,3,2,1,5,0,0,0,0,2574,2574,2574,1027,12445.837,3801.365,1421.233,1726.181
7,3,3,0,2,1,1,0,0,2,4,0,1,1,41,2,1,1,1,3,3,0,1,0,0,1,0,1,1,1,4,0,2,0,3,5,58,3,1,2,2,0,0,0,0,2120,2336,3056,1365,6003.71,0.0,1615.261,817.629
7,3,2,1,3,0,1,0,0,5,3,1,0,0,41,2,4,4,3,2,3,1,0,2,1,0,2,1,0,1,4,0,4,0,2,2,28,3,1,0,4,0,0,0,0,2583,2583,2583,3173,12162.117,284.482,8465.654,452.672
3,1,1,0,7,0,1,0,0,2,1,1,1,0,0,2,4,1,2,4,5,0,0,1,0,0,1,0,0,1,1,1,0,0,1,4,56,3,1,5,3,0,0,0,0,208,624,624,745,4574.0,0.0,289.492,606.966
1,5,2,0,3,0,1,0,0,35,3,0,1,0,0,3,5,3,2,3,4,0,0,1,1,1,4,1,1,1,1,4,0,0,2,20,52,3,5,5,3,1,0,1,0,1128,2538,3807,1206,20904.263,0.0,2777.628,2696.64
5,3,2,0,1,0,1,0,0,12,4,1,0,0,0,3,1,4,3,3,4,0,0,2,1,0,3,1,1,1,6,0,5,0,2,3,51,3,3,5,2,0,0,0,0,1670,1670,3590,2152,7688.873,0.0,2512.613,667.924
5,3,2,1,4,1,1,0,0,20,2,1,1,3,3,2,3,3,2,3,3,0,1,2,0,2,0,1,1,1,3,0,2,0,2,4,80,5,2,5,3,0,0,0,0,2238,2238,2238,4161,7040.792,392.597,942.494,480.394
3,2,2,0,3,0,1,0,0,14,2,1,1,2,3,3,3,2,2,4,4,0,1,0,0,2,0,1,1,1,5,0,1,0,2,1,80,5,2,5,3,0,0,0,0,1258,1258,1258,975,10651.0,0.0,1635.713,336.33
3,0,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,51,3,1,0,2,0,0,0,0,0,0,625,784,1123.077,0.0,0.0,460.936
4,3,2,0,2,0,1,0,0,10,1,1,0,0,0,3,5,4,2,3,3,0,0,1,1,0,0,1,1,1,2,3,3,0,1,1,44,2,4,3,2,0,0,0,0,347,578,578,3205,11295.632,4309.657,2477.462,861.178
